ID,Prob1
22248, 0.67
22249, 0.31
22250, 0.00
22251, 0.20
22252, 0.35
22253, 0.14
22254, 0.02
22255, 0.12
22256, 0.00
22257, 0.36
22258, 0.07
22259, 0.57
22260, 0.75
22261, 0.31
22262, 0.26
22263, 0.13
22264, 0.14
22265, 0.00
22266, 0.03
22267, 0.26
22268, 0.81
22269, 0.32
22270, 0.68
22271, 0.25
22272, 0.25
22273, 0.42
22274, 0.66
22275, 0.30
22276, 0.07
22277, 0.02
22278, 0.20
22279, 0.66
22280, 0.06
22281, 0.53
22282, 0.36
22283, 0.23
22284, 0.33
22285, 0.17
22286, 0.35
22287, 0.56
22288, 0.17
22289, 0.34
22290, 0.66
22291, 0.49
22292, 0.12
22293, 0.75
22294, 0.81
22295, 0.31
22296, 0.21
22297, 0.16
22298, 0.43
22299, 0.34
22300, 0.46
22301, 0.14
22302, 0.43
22303, 0.55
22304, 0.50
22305, 0.51
22306, 0.35
22307, 0.40
22308, 0.05
22309, 0.17
22310, 0.58
22311, 0.00
22312, 0.02
22313, 0.03
22314, 0.49
22315, 0.29
22316, 0.23
22317, 0.32
22318, 0.40
22319, 0.00
22320, 0.46
22321, 0.01
22322, 0.07
22323, 0.16
22324, 0.58
22325, 0.33
22326, 0.42
22327, 0.73
22328, 0.85
22329, 0.69
22330, 0.25
22331, 0.02
22332, 0.53
22333, 0.74
22334, 0.36
22335, 0.13
22336, 0.24
22337, 0.07
22338, 0.08
22339, 0.21
22340, 0.20
22341, 0.28
22342, 0.40
22343, 0.28
22344, 0.02
22345, 0.00
22346, 0.31
22347, 0.16
22348, 0.69
22349, 0.31
22350, 0.10
22351, 0.11
22352, 0.28
22353, 0.00
22354, 0.03
22355, 0.12
22356, 0.38
22357, 0.35
22358, 0.72
22359, 0.51
22360, 0.21
22361, 0.29
22362, 0.57
22363, 0.12
22364, 0.00
22365, 0.34
22366, 0.94
22367, 0.48
22368, 0.33
22369, 0.29
22370, 0.00
22371, 0.04
22372, 0.19
22373, 0.19
22374, 0.85
22375, 0.00
22376, 0.77
22377, 0.53
22378, 0.15
22379, 0.10
22380, 0.64
22381, 0.21
22382, 0.10
22383, 0.76
22384, 0.68
22385, 0.31
22386, 0.41
22387, 0.32
22388, 0.21
22389, 0.22
22390, 0.12
22391, 0.48
22392, 0.48
22393, 0.81
22394, 0.24
22395, 0.34
22396, 0.53
22397, 0.85
22398, 0.46
22399, 0.32
22400, 0.22
22401, 0.26
22402, 0.10
22403, 0.97
22404, 0.67
22405, 0.00
22406, 0.44
22407, 0.05
22408, 0.22
22409, 0.47
22410, 0.66
22411, 0.24
22412, 0.46
22413, 0.38
22414, 0.86
22415, 0.48
22416, 0.19
22417, 0.50
22418, 0.96
22419, 0.50
22420, 0.83
22421, 0.00
22422, 0.00
22423, 0.32
22424, 0.01
22425, 0.06
22426, 0.64
22427, 0.40
22428, 0.46
22429, 0.43
22430, 0.35
22431, 0.34
22432, 0.29
22433, 0.21
22434, 0.40
22435, 0.83
22436, 0.23
22437, 0.57
22438, 0.50
22439, 0.32
22440, 0.64
22441, 0.40
22442, 0.01
22443, 0.83
22444, 0.10
22445, 0.22
22446, 0.32
22447, 0.14
22448, 0.23
22449, 0.29
22450, 0.17
22451, 0.15
22452, 0.60
22453, 0.28
22454, 0.56
22455, 0.15
22456, 0.80
22457, 0.35
22458, 0.46
22459, 0.13
22460, 0.35
22461, 0.27
22462, 0.64
22463, 0.28
22464, 0.62
22465, 0.28
22466, 0.54
22467, 0.10
22468, 0.77
22469, 0.36
22470, 0.43
22471, 0.69
22472, 0.13
22473, 0.90
22474, 0.52
22475, 0.46
22476, 0.52
22477, 0.65
22478, 0.63
22479, 0.37
22480, 0.73
22481, 0.11
22482, 0.62
22483, 0.33
22484, 0.12
22485, 0.00
22486, 0.09
22487, 0.36
22488, 0.46
22489, 0.37
22490, 0.13
22491, 0.25
22492, 0.25
22493, 0.25
22494, 0.10
22495, 0.11
22496, 0.17
22497, 0.32
22498, 0.50
22499, 0.00
22500, 0.55
22501, 0.62
22502, 0.19
22503, 0.08
22504, 0.18
22505, 0.50
22506, 0.14
22507, 0.45
22508, 0.04
22509, 0.93
22510, 0.46
22511, 0.14
22512, 0.28
22513, 0.19
22514, 0.90
22515, 0.08
22516, 0.49
22517, 0.29
22518, 0.10
22519, 0.47
22520, 0.78
22521, 0.75
22522, 0.40
22523, 0.18
22524, 0.38
22525, 0.39
22526, 0.34
22527, 0.65
22528, 0.33
22529, 0.27
22530, 0.09
22531, 0.57
22532, 0.61
22533, 0.32
22534, 0.21
22535, 0.28
22536, 0.30
22537, 0.34
22538, 0.04
22539, 0.05
22540, 0.74
22541, 0.02
22542, 0.65
22543, 0.34
22544, 0.21
22545, 0.04
22546, 0.23
22547, 0.33
22548, 0.25
22549, 0.25
22550, 0.42
22551, 0.01
22552, 0.53
22553, 0.77
22554, 0.64
22555, 0.01
22556, 0.20
22557, 0.15
22558, 0.00
22559, 0.32
22560, 0.52
22561, 0.13
22562, 0.00
22563, 0.03
22564, 0.03
22565, 0.46
22566, 0.03
22567, 0.30
22568, 0.42
22569, 0.01
22570, 0.01
22571, 0.10
22572, 0.47
22573, 0.61
22574, 0.25
22575, 0.47
22576, 0.07
22577, 0.34
22578, 0.13
22579, 0.32
22580, 0.16
22581, 0.22
22582, 0.07
22583, 0.27
22584, 0.52
22585, 0.64
22586, 0.65
22587, 0.19
22588, 0.00
22589, 0.67
22590, 0.20
22591, 0.35
22592, 0.12
22593, 0.66
22594, 0.41
22595, 0.56
22596, 0.20
22597, 0.12
22598, 0.16
22599, 0.00
22600, 0.79
22601, 0.33
22602, 0.22
22603, 0.45
22604, 0.49
22605, 0.48
22606, 0.58
22607, 0.29
22608, 0.00
22609, 0.13
22610, 0.86
22611, 0.00
22612, 0.29
22613, 0.59
22614, 0.28
22615, 0.47
22616, 0.74
22617, 0.36
22618, 0.61
22619, 0.21
22620, 0.80
22621, 0.15
22622, 0.00
22623, 0.36
22624, 0.18
22625, 0.23
22626, 0.58
22627, 0.34
22628, 0.34
22629, 0.34
22630, 0.72
22631, 0.60
22632, 0.63
22633, 0.51
22634, 0.09
22635, 0.23
22636, 0.47
22637, 0.04
22638, 0.36
22639, 0.36
22640, 0.44
22641, 0.05
22642, 0.99
22643, 0.67
22644, 0.70
22645, 0.44
22646, 0.36
22647, 0.65
22648, 0.00
22649, 0.37
22650, 0.47
22651, 0.21
22652, 0.45
22653, 0.32
22654, 0.18
22655, 0.38
22656, 0.08
22657, 0.38
22658, 0.84
22659, 0.71
22660, 0.44
22661, 0.39
22662, 0.78
22663, 0.47
22664, 0.16
22665, 0.21
22666, 0.83
22667, 0.48
22668, 0.19
22669, 0.62
22670, 0.08
22671, 0.07
22672, 0.11
22673, 0.34
22674, 0.11
22675, 0.00
22676, 0.32
22677, 0.78
22678, 0.31
22679, 0.32
22680, 0.50
22681, 0.23
22682, 0.36
22683, 0.20
22684, 0.30
22685, 0.38
22686, 0.07
22687, 0.07
22688, 0.15
22689, 0.21
22690, 0.50
22691, 0.32
22692, 0.04
22693, 0.51
22694, 0.51
22695, 0.15
22696, 0.37
22697, 0.21
22698, 0.00
22699, 0.25
22700, 0.13
22701, 0.56
22702, 0.22
22703, 0.13
22704, 0.10
22705, 0.11
22706, 0.00
22707, 0.27
22708, 0.24
22709, 0.00
22710, 0.25
22711, 0.71
22712, 0.81
22713, 0.35
22714, 0.07
22715, 0.43
22716, 0.51
22717, 0.68
22718, 0.53
22719, 0.24
22720, 0.40
22721, 0.33
22722, 0.27
22723, 0.25
22724, 0.08
22725, 0.17
22726, 0.08
22727, 0.26
22728, 0.14
22729, 0.16
22730, 0.60
22731, 0.06
22732, 0.11
22733, 0.24
22734, 0.83
22735, 0.46
22736, 0.72
22737, 0.40
22738, 0.64
22739, 0.29
22740, 0.49
22741, 0.91
22742, 0.61
22743, 0.60
22744, 0.44
22745, 0.69
22746, 0.40
22747, 0.30
22748, 0.58
22749, 0.24
22750, 0.11
22751, 0.59
22752, 0.13
22753, 0.18
22754, 0.22
22755, 0.17
22756, 0.43
22757, 0.03
22758, 0.23
22759, 0.02
22760, 0.75
22761, 0.49
22762, 0.03
22763, 0.58
22764, 0.16
22765, 0.01
22766, 0.72
22767, 0.61
22768, 0.27
22769, 0.44
22770, 0.56
22771, 0.40
22772, 0.09
22773, 0.17
22774, 0.09
22775, 0.16
22776, 0.17
22777, 0.72
22778, 0.36
22779, 0.65
22780, 0.55
22781, 0.47
22782, 0.19
22783, 0.00
22784, 0.38
22785, 0.38
22786, 0.44
22787, 0.00
22788, 0.17
22789, 0.03
22790, 0.58
22791, 0.00
22792, 0.17
22793, 0.19
22794, 0.78
22795, 0.03
22796, 0.10
22797, 0.14
22798, 0.72
22799, 0.35
22800, 0.51
22801, 0.00
22802, 0.04
22803, 0.46
22804, 0.24
22805, 0.30
22806, 0.27
22807, 0.07
22808, 0.39
22809, 0.14
22810, 0.73
22811, 0.63
22812, 0.67
22813, 0.01
22814, 0.03
22815, 0.04
22816, 0.49
22817, 0.11
22818, 0.81
22819, 0.13
22820, 0.10
22821, 0.12
22822, 0.16
22823, 0.05
22824, 0.13
22825, 0.81
22826, 0.45
22827, 0.81
22828, 0.53
22829, 0.27
22830, 0.37
22831, 0.17
22832, 0.13
22833, 0.40
22834, 0.10
22835, 0.34
22836, 0.13
22837, 0.49
22838, 0.15
22839, 0.31
22840, 0.54
22841, 0.61
22842, 0.76
22843, 0.42
22844, 0.14
22845, 0.65
22846, 0.44
22847, 0.39
22848, 0.29
22849, 0.15
22850, 0.47
22851, 0.57
22852, 0.55
22853, 0.48
22854, 0.00
22855, 0.08
22856, 0.15
22857, 0.42
22858, 0.14
22859, 0.28
22860, 0.25
22861, 0.16
22862, 0.21
22863, 0.25
22864, 0.35
22865, 0.04
22866, 0.49
22867, 0.24
22868, 0.45
22869, 0.11
22870, 0.07
22871, 0.34
22872, 0.11
22873, 0.84
22874, 0.07
22875, 0.35
22876, 0.35
22877, 0.62
22878, 0.21
22879, 0.10
22880, 0.03
22881, 0.22
22882, 0.20
22883, 0.20
22884, 0.32
22885, 0.41
22886, 0.10
22887, 0.01
22888, 0.29
22889, 0.52
22890, 0.19
22891, 0.22
22892, 0.13
22893, 0.83
22894, 0.00
22895, 0.45
22896, 0.35
22897, 0.33
22898, 0.01
22899, 0.41
22900, 0.46
22901, 0.11
22902, 0.01
22903, 0.09
22904, 0.00
22905, 0.45
22906, 0.13
22907, 0.56
22908, 0.32
22909, 0.33
22910, 0.25
22911, 0.00
22912, 0.10
22913, 0.06
22914, 0.58
22915, 0.20
22916, 0.43
22917, 0.38
22918, 0.04
22919, 0.22
22920, 0.16
22921, 0.41
22922, 0.07
22923, 0.32
22924, 0.00
22925, 0.07
22926, 0.16
22927, 0.58
22928, 0.07
22929, 0.51
22930, 0.53
22931, 0.62
22932, 0.13
22933, 0.45
22934, 0.21
22935, 0.02
22936, 0.31
22937, 0.47
22938, 0.24
22939, 0.64
22940, 0.46
22941, 0.13
22942, 0.41
22943, 0.49
22944, 0.79
22945, 0.12
22946, 0.32
22947, 0.35
22948, 0.66
22949, 0.35
22950, 0.66
22951, 0.73
22952, 0.37
22953, 0.72
22954, 0.52
22955, 0.44
22956, 0.31
22957, 0.50
22958, 0.42
22959, 0.34
22960, 0.46
22961, 0.42
22962, 0.03
22963, 0.69
22964, 0.06
22965, 0.00
22966, 0.69
22967, 0.28
22968, 0.45
22969, 0.44
22970, 0.25
22971, 0.27
22972, 0.08
22973, 0.17
22974, 0.59
22975, 0.20
22976, 0.30
22977, 0.29
22978, 0.68
22979, 0.04
22980, 0.16
22981, 0.07
22982, 0.23
22983, 0.34
22984, 0.00
22985, 0.61
22986, 0.66
22987, 0.09
22988, 0.18
22989, 0.00
22990, 0.60
22991, 0.06
22992, 0.89
22993, 0.09
22994, 0.32
22995, 0.49
22996, 0.37
22997, 0.62
22998, 0.42
22999, 0.26
23000, 0.15
23001, 0.18
23002, 0.22
23003, 0.13
23004, 0.42
23005, 0.38
23006, 0.45
23007, 0.06
23008, 0.00
23009, 0.39
23010, 0.12
23011, 0.29
23012, 0.48
23013, 0.01
23014, 0.33
23015, 0.89
23016, 0.44
23017, 0.72
23018, 0.23
23019, 0.44
23020, 0.33
23021, 0.02
23022, 0.64
23023, 0.20
23024, 0.03
23025, 0.15
23026, 0.80
23027, 0.47
23028, 0.07
23029, 0.31
23030, 0.42
23031, 0.72
23032, 0.09
23033, 0.60
23034, 0.16
23035, 0.02
23036, 0.26
23037, 0.48
23038, 0.61
23039, 0.41
23040, 0.71
23041, 0.77
23042, 0.02
23043, 0.13
23044, 0.27
23045, 0.20
23046, 0.17
23047, 0.32
23048, 0.02
23049, 0.98
23050, 0.36
23051, 0.68
23052, 0.43
23053, 0.31
23054, 0.71
23055, 0.62
23056, 0.00
23057, 0.24
23058, 0.30
23059, 0.10
23060, 0.34
23061, 0.62
23062, 0.48
23063, 0.66
23064, 0.00
23065, 0.30
23066, 0.65
23067, 0.32
23068, 0.31
23069, 0.00
23070, 0.49
23071, 0.30
23072, 0.12
23073, 0.23
23074, 0.32
23075, 0.43
23076, 0.36
23077, 0.54
23078, 0.68
23079, 0.49
23080, 0.65
23081, 0.47
23082, 0.01
23083, 0.14
23084, 0.07
23085, 0.01
23086, 0.30
23087, 0.58
23088, 0.06
23089, 0.23
23090, 0.53
23091, 0.01
23092, 0.34
23093, 0.75
23094, 0.26
23095, 0.22
23096, 0.04
23097, 0.00
23098, 0.50
23099, 0.72
23100, 0.03
23101, 0.15
23102, 0.16
23103, 0.47
23104, 0.05
23105, 0.81
23106, 0.06
23107, 0.24
23108, 0.36
23109, 0.12
23110, 0.20
23111, 0.05
23112, 0.43
23113, 0.52
23114, 0.27
23115, 0.00
23116, 0.77
23117, 0.63
23118, 0.99
23119, 0.29
23120, 0.41
23121, 0.69
23122, 0.36
23123, 0.26
23124, 0.17
23125, 0.17
23126, 0.22
23127, 0.21
23128, 0.49
23129, 0.36
23130, 0.00
23131, 0.83
23132, 0.20
23133, 0.11
23134, 0.84
23135, 0.04
23136, 0.29
23137, 0.47
23138, 0.47
23139, 0.31
23140, 0.21
23141, 0.13
23142, 0.35
23143, 0.00
23144, 0.44
23145, 0.41
23146, 0.68
23147, 0.52
23148, 0.37
23149, 0.42
23150, 0.43
23151, 0.71
23152, 0.00
23153, 0.56
23154, 0.60
23155, 0.07
23156, 0.00
23157, 0.66
23158, 0.34
23159, 0.49
23160, 0.75
23161, 0.00
23162, 0.10
23163, 0.45
23164, 0.00
23165, 0.16
23166, 0.42
23167, 0.29
23168, 0.13
23169, 0.16
23170, 0.38
23171, 0.33
23172, 0.61
23173, 0.34
23174, 0.30
23175, 0.67
23176, 0.55
23177, 0.31
23178, 0.51
23179, 0.55
23180, 0.28
23181, 0.40
23182, 0.87
23183, 0.14
23184, 0.64
23185, 0.06
23186, 0.49
23187, 0.03
23188, 0.19
23189, 0.31
23190, 0.01
23191, 0.00
23192, 0.29
23193, 0.05
23194, 0.10
23195, 0.85
23196, 0.56
23197, 0.31
23198, 0.00
23199, 0.94
23200, 0.29
23201, 0.26
23202, 0.25
23203, 0.11
23204, 0.71
23205, 0.45
23206, 0.08
23207, 0.92
23208, 0.79
23209, 0.10
23210, 0.26
23211, 0.76
23212, 0.76
23213, 0.10
23214, 0.69
23215, 0.26
23216, 0.47
23217, 0.71
23218, 0.39
23219, 0.09
23220, 0.53
23221, 0.33
23222, 0.01
23223, 0.31
23224, 0.32
23225, 0.85
23226, 0.41
23227, 0.53
23228, 0.86
23229, 0.13
23230, 0.88
23231, 0.55
23232, 0.66
23233, 0.63
23234, 0.28
23235, 0.20
23236, 0.18
23237, 0.30
23238, 0.19
23239, 0.00
23240, 0.61
23241, 0.57
23242, 0.32
23243, 0.65
23244, 0.24
23245, 0.54
23246, 0.12
23247, 0.54
23248, 0.09
23249, 0.64
23250, 0.19
23251, 0.22
23252, 0.77
23253, 0.00
23254, 0.09
23255, 0.28
23256, 0.26
23257, 0.70
23258, 0.19
23259, 0.25
23260, 0.59
23261, 0.39
23262, 0.27
23263, 0.59
23264, 0.15
23265, 0.02
23266, 0.30
23267, 0.15
23268, 0.00
23269, 0.75
23270, 0.10
23271, 0.14
23272, 0.95
23273, 0.32
23274, 0.34
23275, 0.68
23276, 0.15
23277, 0.35
23278, 0.08
23279, 0.11
23280, 0.61
23281, 0.48
23282, 0.02
23283, 0.34
23284, 0.01
23285, 0.40
23286, 0.08
23287, 0.17
23288, 0.59
23289, 0.16
23290, 0.46
23291, 0.58
23292, 0.00
23293, 0.58
23294, 0.03
23295, 0.29
23296, 0.13
23297, 0.65
23298, 0.04
23299, 0.27
23300, 0.37
23301, 0.83
23302, 0.44
23303, 0.12
23304, 0.31
23305, 0.32
23306, 0.40
23307, 0.61
23308, 0.30
23309, 0.23
23310, 0.08
23311, 0.77
23312, 0.16
23313, 0.17
23314, 0.14
23315, 0.31
23316, 0.55
23317, 0.29
23318, 0.64
23319, 0.19
23320, 0.41
23321, 0.25
23322, 0.48
23323, 0.28
23324, 0.12
23325, 0.70
23326, 0.22
23327, 0.18
23328, 0.41
23329, 0.09
23330, 0.64
23331, 0.42
23332, 0.00
23333, 0.14
23334, 0.12
23335, 0.25
23336, 0.30
23337, 0.61
23338, 0.54
23339, 0.63
23340, 0.33
23341, 0.12
23342, 0.36
23343, 0.49
23344, 0.28
23345, 0.29
23346, 0.33
23347, 0.27
23348, 0.80
23349, 0.13
23350, 0.14
23351, 0.08
23352, 0.04
23353, 0.32
23354, 0.11
23355, 0.59
23356, 0.00
23357, 0.60
23358, 0.46
23359, 0.16
23360, 0.60
23361, 0.32
23362, 0.14
23363, 0.52
23364, 0.40
23365, 0.39
23366, 0.35
23367, 0.19
23368, 0.01
23369, 0.28
23370, 0.09
23371, 0.27
23372, 0.49
23373, 0.01
23374, 0.00
23375, 0.57
23376, 0.08
23377, 0.29
23378, 0.11
23379, 0.14
23380, 0.14
23381, 0.60
23382, 0.86
23383, 0.18
23384, 0.00
23385, 0.47
23386, 0.00
23387, 0.24
23388, 0.14
23389, 0.47
23390, 0.39
23391, 0.00
23392, 0.18
23393, 0.17
23394, 0.35
23395, 0.41
23396, 0.05
23397, 0.34
23398, 0.28
23399, 0.38
23400, 0.41
23401, 0.15
23402, 0.15
23403, 0.17
23404, 0.94
23405, 0.34
23406, 0.14
23407, 0.08
23408, 0.76
23409, 0.53
23410, 0.37
23411, 0.51
23412, 0.21
23413, 0.03
23414, 0.27
23415, 0.09
23416, 0.06
23417, 0.14
23418, 0.31
23419, 0.52
23420, 0.07
23421, 0.16
23422, 0.48
23423, 0.00
23424, 0.62
23425, 0.62
23426, 0.27
23427, 0.07
23428, 0.53
23429, 0.55
23430, 0.00
23431, 0.18
23432, 0.52
23433, 0.39
23434, 0.25
23435, 0.55
23436, 0.00
23437, 0.78
23438, 0.51
23439, 0.15
23440, 0.77
23441, 0.23
23442, 0.20
23443, 0.02
23444, 0.35
23445, 0.23
23446, 0.35
23447, 0.38
23448, 0.66
23449, 0.23
23450, 0.03
23451, 0.66
23452, 0.56
23453, 0.11
23454, 0.44
23455, 0.34
23456, 0.45
23457, 0.13
23458, 0.20
23459, 0.18
23460, 0.18
23461, 0.63
23462, 0.29
23463, 0.32
23464, 0.39
23465, 0.05
23466, 0.35
23467, 0.13
23468, 0.40
23469, 0.58
23470, 0.30
23471, 0.33
23472, 0.39
23473, 0.03
23474, 0.65
23475, 0.03
23476, 0.74
23477, 0.55
23478, 0.30
23479, 0.08
23480, 0.34
23481, 0.39
23482, 0.58
23483, 0.46
23484, 0.07
23485, 0.49
23486, 0.71
23487, 0.46
23488, 0.49
23489, 0.11
23490, 0.29
23491, 0.43
23492, 0.00
23493, 0.29
23494, 0.17
23495, 0.19
23496, 0.42
23497, 0.25
23498, 0.79
23499, 0.78
23500, 0.40
23501, 0.65
23502, 0.04
23503, 0.24
23504, 0.05
23505, 0.29
23506, 0.25
23507, 0.17
23508, 0.08
23509, 0.58
23510, 0.24
23511, 0.77
23512, 0.70
23513, 0.38
23514, 0.31
23515, 0.10
23516, 0.27
23517, 0.09
23518, 0.21
23519, 0.71
23520, 0.48
23521, 0.05
23522, 0.65
23523, 0.13
23524, 0.23
23525, 0.65
23526, 0.77
23527, 0.51
23528, 0.04
23529, 0.35
23530, 0.57
23531, 0.12
23532, 0.17
23533, 0.31
23534, 0.30
23535, 0.21
23536, 0.48
23537, 0.28
23538, 0.38
23539, 0.66
23540, 0.30
23541, 0.07
23542, 0.36
23543, 0.41
23544, 0.52
23545, 0.76
23546, 0.49
23547, 0.33
23548, 0.69
23549, 0.26
23550, 0.15
23551, 0.22
23552, 0.33
23553, 0.01
23554, 0.32
23555, 0.03
23556, 0.34
23557, 0.78
23558, 0.35
23559, 0.57
23560, 0.39
23561, 0.45
23562, 0.80
23563, 0.00
23564, 0.56
23565, 0.19
23566, 0.17
23567, 0.14
23568, 0.00
23569, 0.59
23570, 0.25
23571, 0.17
23572, 0.91
23573, 0.01
23574, 0.63
23575, 0.14
23576, 0.27
23577, 0.07
23578, 0.05
23579, 0.79
23580, 0.45
23581, 0.65
23582, 0.26
23583, 0.55
23584, 0.52
23585, 0.75
23586, 0.66
23587, 0.70
23588, 0.47
23589, 0.11
23590, 0.67
23591, 0.34
23592, 0.58
23593, 0.43
23594, 0.00
23595, 0.52
23596, 0.59
23597, 0.26
23598, 0.18
23599, 0.06
23600, 0.64
23601, 0.30
23602, 0.01
23603, 0.00
23604, 0.71
23605, 0.76
23606, 0.00
23607, 0.21
23608, 0.22
23609, 0.07
23610, 0.47
23611, 0.73
23612, 0.05
23613, 0.30
23614, 0.39
23615, 0.33
23616, 0.00
23617, 0.28
23618, 0.45
23619, 0.67
23620, 0.25
23621, 0.44
23622, 0.81
23623, 0.71
23624, 0.44
23625, 0.08
23626, 0.28
23627, 0.35
23628, 0.00
23629, 0.32
23630, 0.39
23631, 0.73
23632, 0.29
23633, 0.64
23634, 0.14
23635, 0.16
23636, 0.00
23637, 0.15
23638, 0.04
23639, 0.10
23640, 0.08
23641, 0.75
23642, 0.34
23643, 0.34
23644, 0.43
23645, 0.31
23646, 0.28
23647, 0.51
23648, 0.30
23649, 0.18
23650, 0.05
23651, 0.18
23652, 0.00
23653, 0.38
23654, 0.62
23655, 0.12
23656, 0.22
23657, 0.58
23658, 0.28
23659, 0.31
23660, 0.91
23661, 0.88
23662, 0.79
23663, 0.26
23664, 0.22
23665, 0.49
23666, 0.18
23667, 0.37
23668, 0.14
23669, 0.46
23670, 0.83
23671, 0.21
23672, 0.33
23673, 0.29
23674, 0.25
23675, 0.13
23676, 0.58
23677, 0.26
23678, 0.55
23679, 0.29
23680, 0.36
23681, 0.00
23682, 0.12
23683, 0.39
23684, 0.11
23685, 0.16
23686, 0.08
23687, 0.00
23688, 0.55
23689, 0.19
23690, 0.33
23691, 0.75
23692, 0.11
23693, 0.46
23694, 0.45
23695, 0.60
23696, 0.00
23697, 0.11
23698, 0.45
23699, 0.26
23700, 0.70
23701, 0.09
23702, 0.65
23703, 0.28
23704, 0.13
23705, 0.32
23706, 0.62
23707, 0.08
23708, 0.65
23709, 0.68
23710, 0.50
23711, 0.72
23712, 0.39
23713, 0.45
23714, 0.38
23715, 0.33
23716, 0.21
23717, 0.46
23718, 0.38
23719, 0.10
23720, 0.55
23721, 0.05
23722, 0.75
23723, 0.32
23724, 0.45
23725, 0.23
23726, 0.47
23727, 0.25
23728, 0.13
23729, 0.03
23730, 0.22
23731, 0.55
23732, 0.18
23733, 0.27
23734, 0.00
23735, 0.42
23736, 0.19
23737, 0.37
23738, 0.13
23739, 0.47
23740, 0.16
23741, 0.67
23742, 0.11
23743, 0.33
23744, 0.14
23745, 0.64
23746, 0.77
23747, 0.70
23748, 0.19
23749, 0.22
23750, 0.08
23751, 0.24
23752, 0.03
23753, 0.20
23754, 0.44
23755, 0.66
23756, 0.10
23757, 0.00
23758, 0.09
23759, 0.59
23760, 0.79
23761, 0.29
23762, 0.59
23763, 0.57
23764, 0.13
23765, 0.01
23766, 0.14
23767, 0.35
23768, 0.34
23769, 0.15
23770, 0.56
23771, 0.14
23772, 0.11
23773, 0.60
23774, 0.66
23775, 0.18
23776, 0.12
23777, 0.58
23778, 0.37
23779, 0.46
23780, 0.14
23781, 0.01
23782, 0.01
23783, 0.37
23784, 0.26
23785, 0.68
23786, 0.56
23787, 0.51
23788, 0.32
23789, 0.52
23790, 0.21
23791, 0.52
23792, 0.27
23793, 0.37
23794, 0.36
23795, 0.13
23796, 0.20
23797, 0.17
23798, 0.78
23799, 0.68
23800, 0.65
23801, 0.46
23802, 0.36
23803, 0.77
23804, 0.40
23805, 0.03
23806, 0.26
23807, 0.02
23808, 0.69
23809, 0.38
23810, 0.53
23811, 0.39
23812, 0.12
23813, 0.48
23814, 0.09
23815, 0.28
23816, 0.57
23817, 0.52
23818, 0.22
23819, 0.49
23820, 0.42
23821, 0.78
23822, 0.08
23823, 0.32
23824, 0.16
23825, 0.40
23826, 0.21
23827, 0.39
23828, 0.45
23829, 0.07
23830, 0.23
23831, 0.79
23832, 0.11
23833, 0.65
23834, 0.17
23835, 0.19
23836, 0.10
23837, 0.06
23838, 0.01
23839, 0.67
23840, 0.24
23841, 0.16
23842, 0.00
23843, 0.57
23844, 0.10
23845, 0.27
23846, 0.23
23847, 0.75
23848, 0.09
23849, 0.36
23850, 0.12
23851, 0.27
23852, 0.84
23853, 0.26
23854, 0.46
23855, 0.17
23856, 0.54
23857, 0.28
23858, 0.35
23859, 0.00
23860, 0.45
23861, 0.54
23862, 0.27
23863, 0.12
23864, 0.00
23865, 0.86
23866, 0.43
23867, 0.08
23868, 0.40
23869, 0.05
23870, 0.40
23871, 0.47
23872, 0.12
23873, 0.25
23874, 0.36
23875, 0.58
23876, 0.12
23877, 0.14
23878, 0.25
23879, 0.18
23880, 0.54
23881, 0.49
23882, 0.61
23883, 0.00
23884, 0.61
23885, 0.50
23886, 0.21
23887, 0.60
23888, 0.37
23889, 0.64
23890, 0.16
23891, 0.26
23892, 0.42
23893, 0.19
23894, 0.52
23895, 0.08
23896, 0.15
23897, 0.57
23898, 0.31
23899, 0.10
23900, 0.36
23901, 0.40
23902, 0.64
23903, 0.03
23904, 0.80
23905, 0.11
23906, 0.15
23907, 0.14
23908, 0.56
23909, 0.30
23910, 0.49
23911, 0.11
23912, 0.45
23913, 0.41
23914, 0.97
23915, 0.62
23916, 0.07
23917, 0.37
23918, 0.35
23919, 0.44
23920, 0.84
23921, 0.84
23922, 0.00
23923, 0.01
23924, 0.41
23925, 0.44
23926, 0.02
23927, 0.35
23928, 0.60
23929, 0.61
23930, 0.07
23931, 0.20
23932, 0.29
23933, 0.49
23934, 0.10
23935, 0.51
23936, 0.32
23937, 0.00
23938, 0.14
23939, 0.42
23940, 0.14
23941, 0.56
23942, 0.07
23943, 0.10
23944, 0.67
23945, 0.00
23946, 0.32
23947, 0.06
23948, 0.44
23949, 0.67
23950, 0.15
23951, 0.39
23952, 0.24
23953, 0.34
23954, 0.00
23955, 0.29
23956, 0.18
23957, 0.22
23958, 0.27
23959, 0.19
23960, 0.45
23961, 0.60
23962, 0.41
23963, 0.42
23964, 0.85
23965, 0.46
23966, 0.37
23967, 0.14
23968, 0.00
23969, 0.49
23970, 0.53
23971, 0.35
23972, 0.06
23973, 0.02
23974, 0.23
23975, 0.19
23976, 0.31
23977, 0.15
23978, 0.00
23979, 0.26
23980, 0.41
23981, 0.43
23982, 0.43
23983, 0.15
23984, 0.22
23985, 0.08
23986, 0.28
23987, 0.50
23988, 0.16
23989, 0.13
23990, 0.13
23991, 0.51
23992, 0.07
23993, 0.79
23994, 0.85
23995, 0.34
23996, 0.23
